,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
152,0.1768430233001709,0.01041674028544303,0.021554231643676758,0.0022522400384164987,10,10,15,21,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 21, 'n_estimators': 100}",0.7286466765318501,0.70535578092306,0.7134753584886571,0.7422694007641405,0.7932210938698734,0.7365936621155162,0.03102352591227027,302,0.7797461403451059,0.7707548840040501,0.7606353330219282,0.7638091807365227,0.7566619562051468,0.7663214988625507,0.008146494846639842
153,1.1388724803924561,0.11760827544923608,0.12911624908447267,0.016553881265749075,10,10,15,21,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 21, 'n_estimators': 1000}",0.7285600066680031,0.6968269618852169,0.7213959969685415,0.7423760896253848,0.8002077798106852,0.7378733669915662,0.03449319732401793,286,0.7758960429076933,0.7677721335175258,0.7645053971410269,0.7642125370247822,0.7601451277778806,0.7665062476737818,0.005282027626394414
154,0.17475333213806152,0.003779159691414332,0.020141029357910158,0.0007631952125297698,10,10,15,26,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 26, 'n_estimators': 100}",0.7286466765318502,0.7053557809230597,0.7134753584886568,0.7422694007641406,0.7932210938698734,0.7365936621155162,0.031023525912270346,302,0.7797461403451059,0.7707548840040501,0.7606353330219282,0.7638091807365227,0.7566619562051468,0.7663214988625507,0.008146494846639842
155,1.0585683822631835,0.05748128965309249,0.12401385307312011,0.008894792236108177,10,10,15,26,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 26, 'n_estimators': 1000}",0.7285600066680034,0.6968269618852168,0.7213959969685417,0.7423760896253848,0.800207779810685,0.7378733669915662,0.034493197324017844,286,0.7758960429076933,0.7677721335175258,0.7645053971410269,0.7642125370247823,0.7601451277778806,0.7665062476737818,0.005282027626394404
156,0.17162275314331055,0.0032028300029948195,0.020172691345214842,0.0007355086744387445,10,10,15,31,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 31, 'n_estimators': 100}",0.7260434590067413,0.7016359806639318,0.7142310909852603,0.7360204744323446,0.7907107237216783,0.7337283457619914,0.030729027246689727,330,0.7787497652606978,0.7685109506505231,0.7627489089939676,0.7591358854160652,0.7525466761233774,0.7643384372889264,0.008873950858983825
157,1.0610331058502198,0.06414381506276273,0.12747802734375,0.017097828121348402,10,10,15,31,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 31, 'n_estimators': 1000}",0.7273630354113723,0.6963594256072578,0.7206453828187868,0.7402733344586989,0.7988033953452198,0.7366889147282671,0.03418154882694203,289,0.7754760125970525,0.7667748162172326,0.7637550807256519,0.7621260634334427,0.759202744153997,0.7654669434254753,0.0055717886258872884
158,0.17238903045654297,0.0038004633227950793,0.020378541946411134,0.0010043277006980384,10,10,15,36,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 36, 'n_estimators': 100}",0.7244358341354316,0.6910562173358901,0.7092363711793601,0.7337587801351203,0.7932330016821589,0.7303440408935922,0.034614030510522566,338,0.7765624265272482,0.7599456453954962,0.7536424655392203,0.7595135638900292,0.7542872206026812,0.7607902643909351,0.0083004222881386
159,1.0046466827392577,0.01773533202631759,0.12035565376281739,0.002216168182006135,10,10,15,36,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 36, 'n_estimators': 1000}",0.7229760421823347,0.6913656764559164,0.7132897675129588,0.7367615532692547,0.7954922891684338,0.7319770657177798,0.03503310836273844,331,0.7701893064523082,0.7623322453322036,0.7556459645385232,0.75925790679788,0.753958727165519,0.7602768300572867,0.005742533664622543
160,2.717473030090332,1.221671746878122,0.0,0.0,10,10,20,1,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,968,,,,,,,
161,3.7439856052398683,0.13370173424996903,0.0,0.0,10,10,20,1,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 1, 'n_estimators': 1000}",,,,,,,,967,,,,,,,
162,0.9982034683227539,1.5595454170987144,0.023462247848510743,0.0007711949348495406,10,10,20,6,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 6, 'n_estimators': 100}",0.7012536568640579,0.6749966669388037,0.6825884637954769,0.715352193405002,0.7790258162733126,0.7106433594553305,0.03699801046065693,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615522,0.7314366401543746,0.7357356233612204,0.0042345549581905995
163,1.1818360328674316,0.11069605307879044,0.13434748649597167,0.012782458393137382,10,10,20,6,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 6, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631604,0.6923673526196062,0.7153543427379085,0.7750302342488538,0.7125710457805222,0.0346820529836655,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
164,0.17199854850769042,0.006788007053311067,0.02008533477783203,0.0015305919577801059,10,10,20,11,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 11, 'n_estimators': 100}",0.7012536568640579,0.6749966669388037,0.6825884637954769,0.7153521934050019,0.7790258162733125,0.7106433594553305,0.03699801046065688,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615522,0.7314366401543747,0.7357356233612206,0.004234554958190577
165,1.2024555683135987,0.19045638732830455,0.12796950340270996,0.00640328062326199,10,10,20,11,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 11, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631604,0.6923673526196061,0.7153543427379085,0.7750302342488538,0.7125710457805222,0.034682052983665515,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
166,0.17881102561950685,0.005305897679901913,0.020279550552368165,0.0010684867046893394,10,10,20,16,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 16, 'n_estimators': 100}",0.7012536568640579,0.6749966669388038,0.6825884637954769,0.715352193405002,0.7790258162733125,0.7106433594553305,0.036998010460656865,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615522,0.7314366401543747,0.7357356233612206,0.004234554958190577
167,1.0586932182312012,0.0969830971266537,0.12180209159851074,0.004516718295983495,10,10,20,16,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 16, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631601,0.6923673526196061,0.7153543427379085,0.7750302342488538,0.7125710457805222,0.034682052983665564,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
168,0.18460559844970703,0.019911656229122,0.02093672752380371,0.0021461659855641674,10,10,20,21,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 21, 'n_estimators': 100}",0.7012536568640578,0.6749966669388037,0.6825884637954769,0.7153521934050019,0.7790258162733126,0.7106433594553305,0.03699801046065693,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615522,0.7314366401543746,0.7357356233612204,0.0042345549581905995
169,1.0297461986541747,0.006780523467754762,0.12401795387268066,0.00455945732165134,10,10,20,21,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 21, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631604,0.6923673526196062,0.7153543427379084,0.7750302342488538,0.7125710457805222,0.034682052983665494,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
170,0.1776033401489258,0.005795883546629348,0.020616531372070312,0.0013162243535528018,10,10,20,26,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 26, 'n_estimators': 100}",0.7012536568640578,0.6749966669388038,0.6825884637954769,0.715352193405002,0.7790258162733125,0.7106433594553305,0.036998010460656865,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615524,0.7314366401543746,0.7357356233612204,0.004234554958190606
171,1.0600387096405028,0.015248539693259492,0.12363657951354981,0.0020006261638641667,10,10,20,26,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 26, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631604,0.6923673526196061,0.7153543427379085,0.7750302342488538,0.7125710457805222,0.034682052983665515,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
172,0.18448519706726074,0.01924355830374552,0.02061328887939453,0.0015028151252842125,10,10,20,31,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 31, 'n_estimators': 100}",0.7012536568640579,0.6749966669388038,0.6825884637954769,0.715352193405002,0.7790258162733125,0.7106433594553305,0.036998010460656865,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615522,0.7314366401543746,0.7357356233612204,0.0042345549581905995
173,1.0001051902770997,0.02787745800267897,0.1184300422668457,0.0028061753186082758,10,10,20,31,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 31, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631604,0.6923673526196062,0.7153543427379085,0.7750302342488539,0.7125710457805222,0.03468205298366554,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
174,0.1675487995147705,0.0011625335449179652,0.019995641708374024,0.000630961792695483,10,10,20,36,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 36, 'n_estimators': 100}",0.7012536568640577,0.6749966669388037,0.6825884637954769,0.7153521934050019,0.7790258162733125,0.7106433594553305,0.03699801046065689,430,0.7403412005978589,0.7398601101180469,0.7301189029742698,0.7369212629615522,0.7314366401543746,0.7357356233612204,0.0042345549581905995
175,0.9627901554107666,0.007163958912460003,0.11830172538757325,0.00442170327680699,10,10,20,36,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 20, 'min_samples_split': 36, 'n_estimators': 1000}",0.7085298991330821,0.6715734001631604,0.6923673526196061,0.7153543427379085,0.7750302342488538,0.7125710457805222,0.034682052983665515,405,0.743773753500309,0.740206544832448,0.7333527805269748,0.7355498655464634,0.7286867456959613,0.7363139380204313,0.005259801478910889
176,2.6878211975097654,1.2059375337499563,0.0,0.0,10,10,25,1,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,966,,,,,,,
177,3.6456337451934813,0.20358445528300761,0.0,0.0,10,10,25,1,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 1, 'n_estimators': 1000}",,,,,,,,965,,,,,,,
178,0.8214352130889893,1.3187618158361036,0.01798839569091797,0.0006220696546204032,10,10,25,6,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 6, 'n_estimators': 100}",0.692354029049773,0.6327574203797831,0.6619203343282557,0.6930927345606053,0.7605630049593954,0.6881375046555624,0.04252547525896154,538,0.7167897399239012,0.7047261303353236,0.7035742796354889,0.7103293905351018,0.713725411363851,0.7098289903587334,0.0050802582246298866
179,0.9670222282409668,0.0243497964070788,0.11697301864624024,0.005399079868686911,10,10,25,6,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 6, 'n_estimators': 1000}",0.6913500277472708,0.6478104697693158,0.6692677798824698,0.6914934382136346,0.754845434466029,0.690953430015744,0.03581681049958901,505,0.7199100209923357,0.7150140368905913,0.7089912497994346,0.7106735433430558,0.7039932036543757,0.7117164109359586,0.005406876907111427
180,0.16583290100097656,0.004576746592306034,0.01917376518249512,0.0007488364444953638,10,10,25,11,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 11, 'n_estimators': 100}",0.6923540290497731,0.6327574203797831,0.6619203343282558,0.6930927345606054,0.7605630049593954,0.6881375046555626,0.04252547525896153,529,0.7167897399239013,0.7047261303353236,0.7035742796354889,0.7103293905351018,0.713725411363851,0.7098289903587334,0.005080258224629917
181,0.9689916133880615,0.013185816396449992,0.12078990936279296,0.0026295680041336852,10,10,25,11,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 11, 'n_estimators': 1000}",0.6913500277472708,0.6478104697693157,0.6692677798824698,0.6914934382136347,0.754845434466029,0.6909534300157439,0.035816810499589034,517,0.7199100209923357,0.7150140368905913,0.7089912497994347,0.7106735433430558,0.7039932036543757,0.7117164109359586,0.005406876907111416
182,0.15946483612060547,0.002879935845893685,0.01938638687133789,0.001192730738704816,10,10,25,16,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 16, 'n_estimators': 100}",0.692354029049773,0.632757420379783,0.6619203343282558,0.6930927345606053,0.7605630049593954,0.6881375046555624,0.042525475258961554,538,0.7167897399239012,0.7047261303353236,0.7035742796354888,0.7103293905351018,0.7137254113638509,0.7098289903587333,0.005080258224629896
183,0.9504186153411865,0.01500006458506243,0.16836867332458497,0.09679891722846701,10,10,25,16,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 16, 'n_estimators': 1000}",0.6913500277472708,0.6478104697693158,0.6692677798824698,0.6914934382136347,0.754845434466029,0.690953430015744,0.03581681049958901,505,0.7199100209923357,0.7150140368905913,0.7089912497994346,0.7106735433430558,0.7039932036543757,0.7117164109359586,0.005406876907111427
184,0.16423349380493163,0.0028031585904424445,0.01916818618774414,0.0003585085642390004,10,10,25,21,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 21, 'n_estimators': 100}",0.692354029049773,0.6327574203797831,0.6619203343282558,0.6930927345606053,0.7605630049593954,0.6881375046555624,0.042525475258961526,538,0.7167897399239012,0.7047261303353236,0.7035742796354888,0.7103293905351018,0.713725411363851,0.7098289903587334,0.0050802582246299135
185,0.9505689144134521,0.024604055420275647,0.11897716522216797,0.004043398705205688,10,10,25,21,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 21, 'n_estimators': 1000}",0.6913500277472708,0.6478104697693157,0.6692677798824698,0.6914934382136346,0.7548454344660291,0.6909534300157439,0.03581681049958907,517,0.7199100209923357,0.7150140368905913,0.7089912497994346,0.7106735433430558,0.7039932036543757,0.7117164109359586,0.005406876907111427
186,0.16260848045349122,0.0032465571622305517,0.019776535034179688,0.0009821341617056924,10,10,25,26,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 26, 'n_estimators': 100}",0.692354029049773,0.6327574203797832,0.6619203343282558,0.6930927345606054,0.7605630049593954,0.6881375046555626,0.042525475258961505,529,0.7167897399239013,0.7047261303353236,0.7035742796354889,0.7103293905351018,0.7137254113638509,0.7098289903587333,0.0050802582246299
187,0.9515469551086426,0.01883552506978109,0.11955900192260742,0.004535482724273421,10,10,25,26,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 26, 'n_estimators': 1000}",0.6913500277472708,0.6478104697693158,0.6692677798824698,0.6914934382136348,0.7548454344660291,0.690953430015744,0.03581681049958904,505,0.7199100209923357,0.7150140368905913,0.7089912497994347,0.7106735433430559,0.7039932036543757,0.7117164109359586,0.005406876907111412
188,0.16001429557800292,0.005729013469771838,0.01916351318359375,0.00040613541184678634,10,10,25,31,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 31, 'n_estimators': 100}",0.692354029049773,0.6327574203797831,0.6619203343282558,0.6930927345606053,0.7605630049593953,0.6881375046555624,0.04252547525896149,538,0.7167897399239012,0.7047261303353236,0.7035742796354888,0.7103293905351018,0.7137254113638509,0.7098289903587333,0.005080258224629896
189,0.9502064704895019,0.0057560240888332856,0.1201857566833496,0.003129489391684401,10,10,25,31,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 31, 'n_estimators': 1000}",0.6913500277472708,0.6478104697693158,0.6692677798824698,0.6914934382136347,0.7548454344660291,0.690953430015744,0.03581681049958904,505,0.7199100209923357,0.7150140368905913,0.7089912497994346,0.7106735433430558,0.7039932036543757,0.7117164109359586,0.005406876907111427
190,0.2053071975708008,0.03758886914244434,0.022625112533569337,0.0012590259425573382,10,10,25,36,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 36, 'n_estimators': 100}",0.692354029049773,0.6327574203797832,0.6619203343282557,0.6930927345606053,0.7605630049593954,0.6881375046555626,0.04252547525896151,529,0.7167897399239012,0.7047261303353236,0.7035742796354889,0.7103293905351018,0.713725411363851,0.7098289903587334,0.0050802582246298866
191,0.9702040195465088,0.04136715380193232,0.11516671180725098,0.005550139638080189,10,10,25,36,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 25, 'min_samples_split': 36, 'n_estimators': 1000}",0.6913500277472707,0.6478104697693158,0.6692677798824698,0.6914934382136346,0.7548454344660291,0.6909534300157439,0.03581681049958905,517,0.7199100209923357,0.7150140368905913,0.7089912497994346,0.7106735433430558,0.7039932036543757,0.7117164109359586,0.005406876907111427
192,2.6496134757995606,1.1841961364019236,0.0,0.0,10,10,30,1,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,962,,,,,,,
193,3.6052077293395994,0.09914057358250673,0.0,0.0,10,10,30,1,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 1, 'n_estimators': 1000}",,,,,,,,981,,,,,,,
194,0.8083914756774903,1.273220442573594,0.019571971893310548,0.0010408123177611513,10,10,30,6,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 6, 'n_estimators': 100}",0.6691390768470801,0.6165080501954032,0.6407765319079195,0.6548587084129173,0.7281980829757393,0.6618960900678118,0.03742739574678578,613,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733364,0.6830736993018779,0.00452972283449219
195,0.9701135635375977,0.012096154066327245,0.11436080932617188,0.0038891700644572307,10,10,30,6,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 6, 'n_estimators': 1000}",0.6731575274532254,0.6295444755717341,0.647106497349752,0.6659322724975729,0.7309418821678912,0.669336531008035,0.034348188754761005,587,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
196,0.16340017318725586,0.0021625499274066204,0.01918368339538574,0.0003914251179725437,10,10,30,11,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 11, 'n_estimators': 100}",0.6691390768470803,0.6165080501954033,0.6407765319079195,0.6548587084129172,0.7281980829757393,0.6618960900678118,0.03742739574678577,613,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733363,0.6830736993018779,0.004529722834492198
197,0.9664772987365723,0.008840948590170117,0.11998271942138672,0.00427430775813169,10,10,30,11,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 11, 'n_estimators': 1000}",0.6731575274532255,0.6295444755717342,0.6471064973497521,0.6659322724975727,0.730941882167891,0.669336531008035,0.03434818875476089,587,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
198,0.16756534576416016,0.002331013373215005,0.019382953643798828,0.0010120682832608825,10,10,30,16,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 16, 'n_estimators': 100}",0.6691390768470803,0.6165080501954032,0.6407765319079195,0.6548587084129174,0.7281980829757393,0.661896090067812,0.03742739574678578,604,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733364,0.6830736993018779,0.00452972283449219
199,0.9912267684936523,0.03597038062098583,0.20436463356018067,0.17478898570312057,10,10,30,16,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 16, 'n_estimators': 1000}",0.6731575274532255,0.6295444755717341,0.647106497349752,0.6659322724975729,0.730941882167891,0.669336531008035,0.03434818875476093,587,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
200,0.1664119243621826,0.005640556252755925,0.01997241973876953,0.0014200007185494613,10,10,30,21,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 21, 'n_estimators': 100}",0.6691390768470803,0.6165080501954033,0.6407765319079195,0.6548587084129173,0.7281980829757393,0.661896090067812,0.03742739574678577,604,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733363,0.6830736993018779,0.004529722834492198
201,0.9577862739562988,0.014959498926602283,0.11676583290100098,0.0036603420079475324,10,10,30,21,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 21, 'n_estimators': 1000}",0.6731575274532255,0.6295444755717341,0.647106497349752,0.6659322724975728,0.730941882167891,0.669336531008035,0.03434818875476093,587,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
202,0.16679883003234863,0.0059387032355844825,0.019385480880737306,0.0004897357327501139,10,10,30,26,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 26, 'n_estimators': 100}",0.6691390768470803,0.6165080501954032,0.6407765319079196,0.6548587084129174,0.7281980829757393,0.661896090067812,0.037427395746785774,604,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733363,0.6830736993018779,0.004529722834492198
203,0.9555358409881591,0.010783196508151646,0.11698508262634277,0.002360465065901534,10,10,30,26,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 26, 'n_estimators': 1000}",0.6731575274532255,0.6295444755717341,0.647106497349752,0.6659322724975727,0.7309418821678911,0.669336531008035,0.03434818875476097,587,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
204,0.16500630378723144,0.0036557509143801156,0.01877932548522949,0.0009693647135791157,10,10,30,31,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 31, 'n_estimators': 100}",0.6691390768470802,0.6165080501954033,0.6407765319079195,0.6548587084129173,0.7281980829757393,0.661896090067812,0.03742739574678576,604,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733364,0.6830736993018779,0.00452972283449219
205,0.9491569519042968,0.022242732812197994,0.12057271003723144,0.0029978475513277214,10,10,30,31,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 31, 'n_estimators': 1000}",0.6731575274532255,0.6295444755717341,0.647106497349752,0.6659322724975727,0.7309418821678911,0.669336531008035,0.03434818875476097,587,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
206,0.16521039009094238,0.004696157236959499,0.01918025016784668,0.0011716454627728316,10,10,30,36,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 36, 'n_estimators': 100}",0.6691390768470802,0.6165080501954032,0.6407765319079195,0.6548587084129173,0.7281980829757393,0.6618960900678118,0.03742739574678578,613,0.6918861292546294,0.6820965566519965,0.6789313216274888,0.6812191267019385,0.6812353622733363,0.6830736993018779,0.004529722834492198
207,0.9639522552490234,0.005729754557073989,0.11857285499572753,0.0033552287850067367,10,10,30,36,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 30, 'min_samples_split': 36, 'n_estimators': 1000}",0.6731575274532255,0.6295444755717341,0.6471064973497521,0.6659322724975729,0.7309418821678911,0.6693365310080353,0.03434818875476095,576,0.6976816762428966,0.6942767839769209,0.6865336364631199,0.6859468854407124,0.6781320770329611,0.6885142118313221,0.006863704656045527
208,2.67232084274292,1.2026422964763177,0.0,0.0,10,10,35,1,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,984,,,,,,,
209,3.6177780628204346,0.11229804167043261,0.0,0.0,10,10,35,1,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 1, 'n_estimators': 1000}",,,,,,,,1006,,,,,,,
210,0.7925622940063477,1.2556273524513626,0.01899399757385254,0.0010852307079872135,10,10,35,6,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 6, 'n_estimators': 100}",0.6431878290419952,0.5905636151116411,0.6180365401072833,0.6443113097815377,0.7060784307189486,0.6404355449522813,0.038263585499986555,652,0.6630898879132496,0.6578015841320289,0.6532667771404794,0.6665371513489879,0.6541058821136814,0.6589602565296854,0.0051339335936112585
211,0.9589905261993408,0.004574457965792949,0.11988434791564942,0.0026261545280407725,10,10,35,6,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 6, 'n_estimators': 1000}",0.6531743388187092,0.6067668365259435,0.6258262298822357,0.6512085678253189,0.7073685121159146,0.6488688970336243,0.03391095357431425,642,0.6734162362608488,0.6708528350622086,0.6635030030399907,0.6690794815118104,0.6521571533971853,0.6658017418544088,0.007559056015471779
212,0.16702284812927246,0.00261185321380466,0.0191500186920166,0.0007751991558436586,10,10,35,11,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 11, 'n_estimators': 100}",0.6431878290419953,0.5905636151116409,0.6180365401072831,0.6443113097815378,0.7060784307189486,0.6404355449522812,0.03826358549998663,657,0.6630898879132496,0.6578015841320289,0.6532667771404794,0.6665371513489878,0.6541058821136814,0.6589602565296854,0.0051339335936112255
213,1.0137417316436768,0.09598266700871957,0.11916275024414062,0.0034875369420425254,10,10,35,11,1000,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 11, 'n_estimators': 1000}",0.6531743388187092,0.6067668365259438,0.6258262298822357,0.6512085678253189,0.7073685121159146,0.6488688970336245,0.033910953574314194,631,0.6734162362608488,0.6708528350622086,0.6635030030399908,0.6690794815118104,0.6521571533971853,0.6658017418544088,0.007559056015471772
214,0.16800403594970703,0.004952774528548671,0.018978214263916014,0.0010854738978993024,10,10,35,16,100,"{'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 35, 'min_samples_split': 16, 'n_estimators': 100}",0.6431878290419952,0.590563615111641,0.6180365401072833,0.6443113097815376,0.7060784307189486,0.6404355449522812,0.03826358549998658,657,0.6630898879132496,0.6578015841320289,0.6532667771404794,0.6665371513489879,0.6541058821136814,0.6589602565296854,0.0051339335936112585
